"edad","comunidad","Sexo","fecha","Total"
"74 años","Castilla y León","Mujeres","2019","13,098.00"
"74 años","Castilla y León","Mujeres","2018","13,355.00"
"74 años","Castilla y León","Mujeres","2017","12,055.00"
"74 años","Castilla y León","Mujeres","2016","11,613.00"
"74 años","Castilla y León","Mujeres","2015","13,195.00"
"74 años","Castilla y León","Mujeres","2014","9,840.00"
"74 años","Castilla y León","Mujeres","2013","10,548.00"
"74 años","Castilla y León","Mujeres","2012","12,222.57"
"74 años","Castilla y León","Mujeres","2011","15,360.29"
"74 años","Castilla y León","Mujeres","2010","14,442.11"
"74 años","Castilla - La Mancha","Mujeres","2022","8,712.00"
"74 años","Castilla - La Mancha","Mujeres","2021","8,013.00"
"74 años","Castilla - La Mancha","Mujeres","2020","8,563.00"
"74 años","Castilla - La Mancha","Mujeres","2019","8,576.00"
"74 años","Castilla - La Mancha","Mujeres","2018","8,810.00"
"74 años","Castilla - La Mancha","Mujeres","2017","7,633.00"
"74 años","Castilla - La Mancha","Mujeres","2016","6,635.00"
"74 años","Castilla - La Mancha","Mujeres","2015","10,570.00"
"74 años","Castilla - La Mancha","Mujeres","2014","5,538.00"
"74 años","Castilla - La Mancha","Mujeres","2013","7,510.00"
"74 años","Castilla - La Mancha","Mujeres","2012","9,089.05"
"74 años","Castilla - La Mancha","Mujeres","2011","9,679.24"
"74 años","Castilla - La Mancha","Mujeres","2010","9,433.33"
"74 años","Cataluña","Mujeres","2022","37,155.00"
"74 años","Cataluña","Mujeres","2021","35,143.00"
"74 años","Cataluña","Mujeres","2020","37,313.00"
"74 años","Cataluña","Mujeres","2019","35,260.00"
"74 años","Cataluña","Mujeres","2018","34,315.00"
"74 años","Cataluña","Mujeres","2017","29,379.00"
"74 años","Cataluña","Mujeres","2016","28,007.00"
"74 años","Cataluña","Mujeres","2015","34,840.00"
"74 años","Cataluña","Mujeres","2014","20,172.00"
"74 años","Cataluña","Mujeres","2013","25,222.00"
"74 años","Cataluña","Mujeres","2012","30,754.62"
"74 años","Cataluña","Mujeres","2011","33,490.90"
"74 años","Cataluña","Mujeres","2010","32,158.84"
"74 años","Comunitat Valenciana","Mujeres","2022","25,502.00"
"74 años","Comunitat Valenciana","Mujeres","2021","24,273.00"
"74 años","Comunitat Valenciana","Mujeres","2020","24,709.00"
"74 años","Comunitat Valenciana","Mujeres","2019","24,195.00"
"74 años","Comunitat Valenciana","Mujeres","2018","23,508.00"
"74 años","Comunitat Valenciana","Mujeres","2017","20,944.00"
"74 años","Comunitat Valenciana","Mujeres","2016","19,489.00"
"74 años","Comunitat Valenciana","Mujeres","2015","26,223.00"
"74 años","Comunitat Valenciana","Mujeres","2014","15,969.00"
"74 años","Comunitat Valenciana","Mujeres","2013","20,010.00"
"74 años","Comunitat Valenciana","Mujeres","2012","21,509.44"
"74 años","Comunitat Valenciana","Mujeres","2011","20,982.92"
"74 años","Comunitat Valenciana","Mujeres","2010","21,018.64"
"74 años","Extremadura","Mujeres","2022","5,086.00"
"74 años","Extremadura","Mujeres","2021","4,689.00"
"74 años","Extremadura","Mujeres","2020","5,190.00"
"74 años","Extremadura","Mujeres","2019","5,347.00"
"74 años","Extremadura","Mujeres","2018","5,477.00"
"74 años","Extremadura","Mujeres","2017","4,518.00"
"74 años","Extremadura","Mujeres","2016","3,831.00"
"74 años","Extremadura","Mujeres","2015","5,544.00"
"74 años","Extremadura","Mujeres","2014","4,084.00"
"74 años","Extremadura","Mujeres","2013","4,189.00"
"74 años","Extremadura","Mujeres","2012","4,786.97"
"74 años","Extremadura","Mujeres","2011","6,119.63"
"74 años","Extremadura","Mujeres","2010","6,077.24"
"74 años","Galicia","Mujeres","2022","15,829.00"
"74 años","Galicia","Mujeres","2021","17,003.00"
"74 años","Galicia","Mujeres","2020","17,160.00"
"74 años","Galicia","Mujeres","2019","16,257.00"
"74 años","Galicia","Mujeres","2018","16,180.00"
"74 años","Galicia","Mujeres","2017","14,393.00"
"74 años","Galicia","Mujeres","2016","13,810.00"
"74 años","Galicia","Mujeres","2015","15,212.00"
"74 años","Galicia","Mujeres","2014","11,441.00"
"74 años","Galicia","Mujeres","2013","12,184.00"
"74 años","Galicia","Mujeres","2012","14,650.97"
"74 años","Galicia","Mujeres","2011","17,268.75"
"74 años","Galicia","Mujeres","2010","17,113.63"
"74 años","Madrid","Mujeres","2022","31,277.00"
"74 años","Madrid","Mujeres","2021","29,609.00"
"74 años","Madrid","Mujeres","2020","31,241.00"
"74 años","Madrid","Mujeres","2019","30,354.00"
"74 años","Madrid","Mujeres","2018","29,285.00"
"74 años","Madrid","Mujeres","2017","24,675.00"
"74 años","Madrid","Mujeres","2016","22,391.00"
"74 años","Madrid","Mujeres","2015","29,013.00"
"74 años","Madrid","Mujeres","2014","18,467.00"
"74 años","Madrid","Mujeres","2013","21,676.00"
"74 años","Madrid","Mujeres","2012","23,842.84"
"74 años","Madrid","Mujeres","2011","25,968.27"
"74 años","Madrid","Mujeres","2010","24,515.64"
"74 años","Murcia","Mujeres","2022","5,928.00"
"74 años","Murcia","Mujeres","2021","5,875.00"
"74 años","Murcia","Mujeres","2020","6,230.00"
"74 años","Murcia","Mujeres","2019","5,560.00"
"74 años","Murcia","Mujeres","2018","5,177.00"
"74 años","Murcia","Mujeres","2017","4,718.00"
"74 años","Murcia","Mujeres","2016","4,720.00"
"74 años","Murcia","Mujeres","2015","6,237.00"
"74 años","Murcia","Mujeres","2014","3,810.00"
"74 años","Murcia","Mujeres","2013","5,300.00"
"74 años","Murcia","Mujeres","2012","5,100.27"
"74 años","Murcia","Mujeres","2011","5,404.21"
"74 años","Murcia","Mujeres","2010","5,278.57"
"74 años","Navarra","Mujeres","2022","3,195.00"
"74 años","Navarra","Mujeres","2021","3,107.00"
"74 años","Navarra","Mujeres","2020","3,241.00"
"74 años","Navarra","Mujeres","2019","2,944.00"
"74 años","Navarra","Mujeres","2018","2,995.00"
"74 años","Navarra","Mujeres","2017","2,594.00"
"74 años","Navarra","Mujeres","2016","2,458.00"
"74 años","Navarra","Mujeres","2015","2,701.00"
"74 años","Navarra","Mujeres","2014","2,104.00"
"74 años","Navarra","Mujeres","2013","2,212.00"
"74 años","Navarra","Mujeres","2012","2,340.41"
"74 años","Navarra","Mujeres","2011","2,704.63"
"74 años","Navarra","Mujeres","2010","2,798.83"
"74 años","País Vasco","Mujeres","2022","12,290.00"
"74 años","País Vasco","Mujeres","2021","12,261.00"
"74 años","País Vasco","Mujeres","2020","12,826.00"
"74 años","País Vasco","Mujeres","2019","12,015.00"
"74 años","País Vasco","Mujeres","2018","11,733.00"
"74 años","País Vasco","Mujeres","2017","9,866.00"
"74 años","País Vasco","Mujeres","2016","9,644.00"
"74 años","País Vasco","Mujeres","2015","10,617.00"
"74 años","País Vasco","Mujeres","2014","8,158.00"
"74 años","País Vasco","Mujeres","2013","8,692.00"
"74 años","País Vasco","Mujeres","2012","9,920.34"
"74 años","País Vasco","Mujeres","2011","11,602.20"
"74 años","País Vasco","Mujeres","2010","10,923.44"
"74 años","Rioja","Mujeres","2022","1,577.00"
"74 años","Rioja","Mujeres","2021","1,501.00"
"74 años","Rioja","Mujeres","2020","1,601.00"
"74 años","Rioja","Mujeres","2019","1,483.00"
"74 años","Rioja","Mujeres","2018","1,523.00"
"74 años","Rioja","Mujeres","2017","1,265.00"
"74 años","Rioja","Mujeres","2016","1,298.00"
"74 años","Rioja","Mujeres","2015","1,455.00"
"74 años","Rioja","Mujeres","2014","994"
"74 años","Rioja","Mujeres","2013","1,038.00"
"74 años","Rioja","Mujeres","2012","1,211.91"
"74 años","Rioja","Mujeres","2011","1,500.02"
"74 años","Rioja","Mujeres","2010","1,522.40"
"74 años","Ceuta","Mujeres","2022","228"
"74 años","Ceuta","Mujeres","2021","232"
"74 años","Ceuta","Mujeres","2020","231"
"74 años","Ceuta","Mujeres","2019","249"
"74 años","Ceuta","Mujeres","2018","259"
"74 años","Ceuta","Mujeres","2017","243"
"74 años","Ceuta","Mujeres","2016","208"
"74 años","Ceuta","Mujeres","2015","262"
"74 años","Ceuta","Mujeres","2014","226"
"74 años","Ceuta","Mujeres","2013","239"
"74 años","Ceuta","Mujeres","2012","178.4"
"74 años","Ceuta","Mujeres","2011","283.11"
"74 años","Ceuta","Mujeres","2010","245.6"
"74 años","Melilla","Mujeres","2022","201"
"74 años","Melilla","Mujeres","2021","194"
"74 años","Melilla","Mujeres","2020","208"
"74 años","Melilla","Mujeres","2019","212"
"74 años","Melilla","Mujeres","2018","202"
"74 años","Melilla","Mujeres","2017","228"
"74 años","Melilla","Mujeres","2016","161"
"74 años","Melilla","Mujeres","2015","234"
"74 años","Melilla","Mujeres","2014","183"
"74 años","Melilla","Mujeres","2013","185"
"74 años","Melilla","Mujeres","2012","224.55"
"74 años","Melilla","Mujeres","2011","278.39"
"74 años","Melilla","Mujeres","2010","222.56"
"75 años","Andalucía","Mujeres","2022","34,585.00"
"75 años","Andalucía","Mujeres","2021","37,903.00"
"75 años","Andalucía","Mujeres","2020","35,472.00"
"75 años","Andalucía","Mujeres","2019","36,685.00"
"75 años","Andalucía","Mujeres","2018","30,651.00"
"75 años","Andalucía","Mujeres","2017","27,566.00"
"75 años","Andalucía","Mujeres","2016","35,651.00"
"75 años","Andalucía","Mujeres","2015","26,943.00"
"75 años","Andalucía","Mujeres","2014","28,193.00"
"75 años","Andalucía","Mujeres","2013","31,047.00"
"75 años","Andalucía","Mujeres","2012","34,174.45"
"75 años","Andalucía","Mujeres","2011","33,436.57"
"75 años","Andalucía","Mujeres","2010","32,524.23"
"75 años","Aragón","Mujeres","2022","6,557.00"
"75 años","Aragón","Mujeres","2021","6,706.00"
"75 años","Aragón","Mujeres","2020","6,407.00"
"75 años","Aragón","Mujeres","2019","6,432.00"
"75 años","Aragón","Mujeres","2018","5,747.00"
"75 años","Aragón","Mujeres","2017","5,424.00"
"75 años","Aragón","Mujeres","2016","6,126.00"
"75 años","Aragón","Mujeres","2015","4,446.00"
"75 años","Aragón","Mujeres","2014","4,765.00"
"75 años","Aragón","Mujeres","2013","5,722.00"
"75 años","Aragón","Mujeres","2012","6,794.39"
"75 años","Aragón","Mujeres","2011","6,655.85"
"75 años","Aragón","Mujeres","2010","6,790.35"
"75 años","Asturias","Mujeres","2022","6,626.00"
"75 años","Asturias","Mujeres","2021","6,611.00"
"75 años","Asturias","Mujeres","2020","6,080.00"
"75 años","Asturias","Mujeres","2019","6,006.00"
"75 años","Asturias","Mujeres","2018","4,827.00"
"75 años","Asturias","Mujeres","2017","4,695.00"
"75 años","Asturias","Mujeres","2016","4,980.00"
"75 años","Asturias","Mujeres","2015","4,132.00"
"75 años","Asturias","Mujeres","2014","4,840.00"
"75 años","Asturias","Mujeres","2013","5,184.00"
"75 años","Asturias","Mujeres","2012","6,413.60"
"75 años","Asturias","Mujeres","2011","6,257.98"
"75 años","Asturias","Mujeres","2010","6,600.61"
"75 años","Balears","Mujeres","2022","4,553.00"
"75 años","Balears","Mujeres","2021","4,348.00"
"75 años","Balears","Mujeres","2020","4,394.00"
"75 años","Balears","Mujeres","2019","4,371.00"
"75 años","Balears","Mujeres","2018","3,791.00"
"75 años","Balears","Mujeres","2017","3,432.00"
"75 años","Balears","Mujeres","2016","3,818.00"
"75 años","Balears","Mujeres","2015","3,117.00"
"75 años","Balears","Mujeres","2014","3,227.00"
"75 años","Balears","Mujeres","2013","3,495.00"
"75 años","Balears","Mujeres","2012","3,660.74"
"75 años","Balears","Mujeres","2011","3,711.34"
"75 años","Balears","Mujeres","2010","3,512.43"
"75 años","Canarias","Mujeres","2022","8,806.00"
"75 años","Canarias","Mujeres","2021","8,801.00"
"75 años","Canarias","Mujeres","2020","8,257.00"
"75 años","Canarias","Mujeres","2019","7,971.00"
"75 años","Canarias","Mujeres","2018","7,893.00"
"75 años","Canarias","Mujeres","2017","6,983.00"
"75 años","Canarias","Mujeres","2016","7,684.00"
"75 años","Canarias","Mujeres","2015","5,942.00"
"75 años","Canarias","Mujeres","2014","6,313.00"
"75 años","Canarias","Mujeres","2013","6,792.00"
"75 años","Canarias","Mujeres","2012","7,585.70"
"75 años","Canarias","Mujeres","2011","7,318.97"
"75 años","Canarias","Mujeres","2010","7,257.40"
"75 años","Cantabria","Mujeres","2022","3,023.00"
"75 años","Cantabria","Mujeres","2021","3,009.00"
"75 años","Cantabria","Mujeres","2020","2,852.00"
"75 años","Cantabria","Mujeres","2019","2,692.00"
"75 años","Cantabria","Mujeres","2018","2,474.00"
"75 años","Cantabria","Mujeres","2017","2,322.00"
"75 años","Cantabria","Mujeres","2016","2,519.00"
"75 años","Cantabria","Mujeres","2015","1,872.00"
"75 años","Cantabria","Mujeres","2014","2,162.00"
"75 años","Cantabria","Mujeres","2013","2,513.00"
"75 años","Cantabria","Mujeres","2012","2,809.55"
"75 años","Cantabria","Mujeres","2011","2,756.37"
"75 años","Cantabria","Mujeres","2010","2,858.37"
"75 años","Castilla y León","Mujeres","2022","12,696.00"
"75 años","Castilla y León","Mujeres","2021","13,743.00"
"75 años","Castilla y León","Mujeres","2020","12,973.00"
"75 años","Castilla y León","Mujeres","2019","13,235.00"
"75 años","Castilla y León","Mujeres","2018","11,912.00"
"75 años","Castilla y León","Mujeres","2017","11,493.00"
"75 años","Castilla y León","Mujeres","2016","13,038.00"
"75 años","Castilla y León","Mujeres","2015","9,735.00"
"75 años","Castilla y León","Mujeres","2014","10,410.00"
"75 años","Castilla y León","Mujeres","2013","12,047.00"
"75 años","Castilla y León","Mujeres","2012","15,165.17"
"75 años","Castilla y León","Mujeres","2011","14,265.67"
"75 años","Castilla y León","Mujeres","2010","14,726.08"
"75 años","Castilla - La Mancha","Mujeres","2022","7,928.00"
"75 años","Castilla - La Mancha","Mujeres","2021","8,433.00"
"75 años","Castilla - La Mancha","Mujeres","2020","8,486.00"
"75 años","Castilla - La Mancha","Mujeres","2019","8,707.00"
"75 años","Castilla - La Mancha","Mujeres","2018","7,530.00"
"75 años","Castilla - La Mancha","Mujeres","2017","6,558.00"
"75 años","Castilla - La Mancha","Mujeres","2016","10,412.00"
"75 años","Castilla - La Mancha","Mujeres","2015","5,437.00"
"75 años","Castilla - La Mancha","Mujeres","2014","7,386.00"
"75 años","Castilla - La Mancha","Mujeres","2013","8,890.00"
"75 años","Castilla - La Mancha","Mujeres","2012","9,522.81"
"75 años","Castilla - La Mancha","Mujeres","2011","9,332.20"
"75 años","Castilla - La Mancha","Mujeres","2010","9,248.91"
"75 años","Cataluña","Mujeres","2022","34,676.00"
"75 años","Cataluña","Mujeres","2021","36,735.00"
"75 años","Cataluña","Mujeres","2020","34,874.00"
"75 años","Cataluña","Mujeres","2019","33,931.00"
"75 años","Cataluña","Mujeres","2018","28,987.00"
"75 años","Cataluña","Mujeres","2017","27,684.00"
"75 años","Cataluña","Mujeres","2016","34,442.00"
"75 años","Cataluña","Mujeres","2015","19,876.00"
"75 años","Cataluña","Mujeres","2014","24,849.00"
"75 años","Cataluña","Mujeres","2013","30,325.00"
"75 años","Cataluña","Mujeres","2012","33,067.65"
"75 años","Cataluña","Mujeres","2011","31,749.42"
"75 años","Cataluña","Mujeres","2010","31,407.27"
"75 años","Comunitat Valenciana","Mujeres","2022","24,052.00"
"75 años","Comunitat Valenciana","Mujeres","2021","24,277.00"
"75 años","Comunitat Valenciana","Mujeres","2020","23,839.00"
"75 años","Comunitat Valenciana","Mujeres","2019","23,133.00"
"75 años","Comunitat Valenciana","Mujeres","2018","20,528.00"
"75 años","Comunitat Valenciana","Mujeres","2017","19,070.00"
"75 años","Comunitat Valenciana","Mujeres","2016","25,789.00"
"75 años","Comunitat Valenciana","Mujeres","2015","15,616.00"
"75 años","Comunitat Valenciana","Mujeres","2014","19,613.00"
"75 años","Comunitat Valenciana","Mujeres","2013","21,106.00"
"75 años","Comunitat Valenciana","Mujeres","2012","20,583.92"
"75 años","Comunitat Valenciana","Mujeres","2011","20,658.31"
"75 años","Comunitat Valenciana","Mujeres","2010","20,815.28"
"75 años","Extremadura","Mujeres","2022","4,633.00"
"75 años","Extremadura","Mujeres","2021","5,125.00"
"75 años","Extremadura","Mujeres","2020","5,291.00"
"75 años","Extremadura","Mujeres","2019","5,417.00"
"75 años","Extremadura","Mujeres","2018","4,439.00"
"75 años","Extremadura","Mujeres","2017","3,759.00"
"75 años","Extremadura","Mujeres","2016","5,485.00"
"75 años","Extremadura","Mujeres","2015","4,012.00"
"75 años","Extremadura","Mujeres","2014","4,114.00"
"75 años","Extremadura","Mujeres","2013","4,712.00"
"75 años","Extremadura","Mujeres","2012","6,014.81"
"75 años","Extremadura","Mujeres","2011","6,000.74"
"75 años","Extremadura","Mujeres","2010","5,788.46"
"75 años","Galicia","Mujeres","2022","16,857.00"
"75 años","Galicia","Mujeres","2021","16,994.00"
"75 años","Galicia","Mujeres","2020","16,102.00"
"75 años","Galicia","Mujeres","2019","16,009.00"
"75 años","Galicia","Mujeres","2018","14,260.00"
"75 años","Galicia","Mujeres","2017","13,659.00"
"75 años","Galicia","Mujeres","2016","15,054.00"
"75 años","Galicia","Mujeres","2015","11,308.00"
"75 años","Galicia","Mujeres","2014","12,026.00"
"75 años","Galicia","Mujeres","2013","14,420.00"
"75 años","Galicia","Mujeres","2012","17,018.80"
"75 años","Galicia","Mujeres","2011","16,898.26"
"75 años","Galicia","Mujeres","2010","17,433.89"
"75 años","Madrid","Mujeres","2022","29,241.00"
"75 años","Madrid","Mujeres","2021","30,639.00"
"75 años","Madrid","Mujeres","2020","30,070.00"
"75 años","Madrid","Mujeres","2019","29,012.00"
"75 años","Madrid","Mujeres","2018","24,477.00"
"75 años","Madrid","Mujeres","2017","22,183.00"
"75 años","Madrid","Mujeres","2016","28,711.00"
"75 años","Madrid","Mujeres","2015","18,260.00"
"75 años","Madrid","Mujeres","2014","21,371.00"
"75 años","Madrid","Mujeres","2013","23,540.00"
"75 años","Madrid","Mujeres","2012","25,687.50"
"75 años","Madrid","Mujeres","2011","24,190.02"
"75 años","Madrid","Mujeres","2010","24,466.61"
"75 años","Murcia","Mujeres","2022","5,785.00"
"75 años","Murcia","Mujeres","2021","6,100.00"
"75 años","Murcia","Mujeres","2020","5,506.00"
"75 años","Murcia","Mujeres","2019","5,101.00"
"75 años","Murcia","Mujeres","2018","4,599.00"
"75 años","Murcia","Mujeres","2017","4,651.00"
"75 años","Murcia","Mujeres","2016","6,147.00"
"75 años","Murcia","Mujeres","2015","3,737.00"
"75 años","Murcia","Mujeres","2014","5,225.00"
"75 años","Murcia","Mujeres","2013","5,036.00"
"75 años","Murcia","Mujeres","2012","5,307.70"
"75 años","Murcia","Mujeres","2011","5,189.77"
"75 años","Murcia","Mujeres","2010","5,207.55"
"75 años","Navarra","Mujeres","2022","3,089.00"
"75 años","Navarra","Mujeres","2021","3,199.00"
"75 años","Navarra","Mujeres","2020","2,927.00"
"75 años","Navarra","Mujeres","2019","2,961.00"
"75 años","Navarra","Mujeres","2018","2,566.00"
"75 años","Navarra","Mujeres","2017","2,434.00"
"75 años","Navarra","Mujeres","2016","2,673.00"
"75 años","Navarra","Mujeres","2015","2,083.00"
"75 años","Navarra","Mujeres","2014","2,193.00"
"75 años","Navarra","Mujeres","2013","2,310.00"
"75 años","Navarra","Mujeres","2012","2,672.17"
"75 años","Navarra","Mujeres","2011","2,761.06"
"75 años","Navarra","Mujeres","2010","2,626.69"
"75 años","País Vasco","Mujeres","2022","12,109.00"
"75 años","País Vasco","Mujeres","2021","12,650.00"
"75 años","País Vasco","Mujeres","2020","11,859.00"
"75 años","País Vasco","Mujeres","2019","11,585.00"
"75 años","País Vasco","Mujeres","2018","9,748.00"
"75 años","País Vasco","Mujeres","2017","9,531.00"
"75 años","País Vasco","Mujeres","2016","10,497.00"
"75 años","País Vasco","Mujeres","2015","8,071.00"
"75 años","País Vasco","Mujeres","2014","8,600.00"
"75 años","País Vasco","Mujeres","2013","9,805.00"
"75 años","País Vasco","Mujeres","2012","11,478.11"
"75 años","País Vasco","Mujeres","2011","10,802.68"
"75 años","País Vasco","Mujeres","2010","11,189.48"
"75 años","Rioja","Mujeres","2022","1,487.00"
"75 años","Rioja","Mujeres","2021","1,589.00"
"75 años","Rioja","Mujeres","2020","1,451.00"
"75 años","Rioja","Mujeres","2019","1,507.00"
"75 años","Rioja","Mujeres","2018","1,257.00"
"75 años","Rioja","Mujeres","2017","1,281.00"
"75 años","Rioja","Mujeres","2016","1,446.00"
"75 años","Rioja","Mujeres","2015","987"
"75 años","Rioja","Mujeres","2014","1,028.00"
"75 años","Rioja","Mujeres","2013","1,202.00"
"75 años","Rioja","Mujeres","2012","1,477.18"
"75 años","Rioja","Mujeres","2011","1,504.62"
"75 años","Rioja","Mujeres","2010","1,490.74"
"75 años","Ceuta","Mujeres","2022","223"
"75 años","Ceuta","Mujeres","2021","224"
"75 años","Ceuta","Mujeres","2020","230"
"75 años","Ceuta","Mujeres","2019","247"
"75 años","Ceuta","Mujeres","2018","233"
"75 años","Ceuta","Mujeres","2017","206"
"75 años","Ceuta","Mujeres","2016","256"
"75 años","Ceuta","Mujeres","2015","218"
"75 años","Ceuta","Mujeres","2014","234"
"75 años","Ceuta","Mujeres","2013","176"
"75 años","Ceuta","Mujeres","2012","274.65"
"75 años","Ceuta","Mujeres","2011","238.56"
"75 años","Ceuta","Mujeres","2010","237.99"
"75 años","Melilla","Mujeres","2022","191"
"75 años","Melilla","Mujeres","2021","202"
"75 años","Melilla","Mujeres","2020","211"
"75 años","Melilla","Mujeres","2019","194"
"75 años","Melilla","Mujeres","2018","219"
"75 años","Melilla","Mujeres","2017","160"
"75 años","Melilla","Mujeres","2016","220"
"75 años","Melilla","Mujeres","2015","178"
"75 años","Melilla","Mujeres","2014","185"
"75 años","Melilla","Mujeres","2013","219"
"75 años","Melilla","Mujeres","2012","267.99"
"75 años","Melilla","Mujeres","2011","212.88"
"75 años","Melilla","Mujeres","2010","218.01"
"76 años","Andalucía","Mujeres","2022","37,104.00"
"76 años","Andalucía","Mujeres","2021","34,839.00"
"76 años","Andalucía","Mujeres","2020","36,102.00"
"76 años","Andalucía","Mujeres","2019","30,044.00"
"76 años","Andalucía","Mujeres","2018","27,009.00"
"76 años","Andalucía","Mujeres","2017","35,052.00"
"76 años","Andalucía","Mujeres","2016","26,414.00"
"76 años","Andalucía","Mujeres","2015","27,649.00"
"76 años","Andalucía","Mujeres","2014","30,373.00"
"76 años","Andalucía","Mujeres","2013","33,497.00"
"76 años","Andalucía","Mujeres","2012","32,735.52"
"76 años","Andalucía","Mujeres","2011","31,816.17"
"76 años","Andalucía","Mujeres","2010","33,676.35"
"76 años","Aragón","Mujeres","2022","6,608.00"
"76 años","Aragón","Mujeres","2021","6,320.00"
"76 años","Aragón","Mujeres","2020","6,373.00"
"76 años","Aragón","Mujeres","2019","5,674.00"
"76 años","Aragón","Mujeres","2018","5,356.00"
"76 años","Aragón","Mujeres","2017","6,058.00"
"76 años","Aragón","Mujeres","2016","4,396.00"
"76 años","Aragón","Mujeres","2015","4,681.00"
"76 años","Aragón","Mujeres","2014","5,639.00"
"76 años","Aragón","Mujeres","2013","6,680.00"
"76 años","Aragón","Mujeres","2012","6,553.08"
"76 años","Aragón","Mujeres","2011","6,687.78"
"76 años","Aragón","Mujeres","2010","7,051.93"
"76 años","Asturias","Mujeres","2022","6,515.00"
"76 años","Asturias","Mujeres","2021","5,977.00"
"76 años","Asturias","Mujeres","2020","5,914.00"
"76 años","Asturias","Mujeres","2019","4,772.00"
"76 años","Asturias","Mujeres","2018","4,634.00"
"76 años","Asturias","Mujeres","2017","4,900.00"
"76 años","Asturias","Mujeres","2016","4,074.00"
"76 años","Asturias","Mujeres","2015","4,761.00"
"76 años","Asturias","Mujeres","2014","5,106.00"
"76 años","Asturias","Mujeres","2013","6,295.00"
"76 años","Asturias","Mujeres","2012","6,154.51"
"76 años","Asturias","Mujeres","2011","6,499.17"
"76 años","Asturias","Mujeres","2010","6,594.65"
"76 años","Balears","Mujeres","2022","4,291.00"
"76 años","Balears","Mujeres","2021","4,324.00"
"76 años","Balears","Mujeres","2020","4,283.00"
"76 años","Balears","Mujeres","2019","3,708.00"
"76 años","Balears","Mujeres","2018","3,332.00"
"76 años","Balears","Mujeres","2017","3,735.00"
"76 años","Balears","Mujeres","2016","3,061.00"
"76 años","Balears","Mujeres","2015","3,156.00"
"76 años","Balears","Mujeres","2014","3,413.00"
"76 años","Balears","Mujeres","2013","3,580.00"
"76 años","Balears","Mujeres","2012","3,654.92"
"76 años","Balears","Mujeres","2011","3,445.22"
"76 años","Balears","Mujeres","2010","3,750.27"
"76 años","Canarias","Mujeres","2022","8,679.00"
"76 años","Canarias","Mujeres","2021","8,072.00"
"76 años","Canarias","Mujeres","2020","7,773.00"
"76 años","Canarias","Mujeres","2019","7,716.00"
"76 años","Canarias","Mujeres","2018","6,812.00"
"76 años","Canarias","Mujeres","2017","7,508.00"
"76 años","Canarias","Mujeres","2016","5,765.00"
"76 años","Canarias","Mujeres","2015","6,151.00"
"76 años","Canarias","Mujeres","2014","6,624.00"
"76 años","Canarias","Mujeres","2013","7,381.00"
"76 años","Canarias","Mujeres","2012","7,176.71"
"76 años","Canarias","Mujeres","2011","7,103.10"
"76 años","Canarias","Mujeres","2010","6,950.83"
"76 años","Cantabria","Mujeres","2022","2,970.00"
"76 años","Cantabria","Mujeres","2021","2,824.00"
"76 años","Cantabria","Mujeres","2020","2,681.00"
"76 años","Cantabria","Mujeres","2019","2,444.00"
"76 años","Cantabria","Mujeres","2018","2,292.00"
"76 años","Cantabria","Mujeres","2017","2,485.00"
"76 años","Cantabria","Mujeres","2016","1,850.00"
"76 años","Cantabria","Mujeres","2015","2,127.00"
"76 años","Cantabria","Mujeres","2014","2,484.00"
"76 años","Cantabria","Mujeres","2013","2,760.00"
"76 años","Cantabria","Mujeres","2012","2,713.52"
"76 años","Cantabria","Mujeres","2011","2,830.22"
"76 años","Cantabria","Mujeres","2010","2,937.66"
"76 años","Castilla y León","Mujeres","2022","13,593.00"
"76 años","Castilla y León","Mujeres","2021","12,812.00"
"76 años","Castilla y León","Mujeres","2020","13,134.00"
"76 años","Castilla y León","Mujeres","2019","11,766.00"
"76 años","Castilla y León","Mujeres","2018","11,347.00"
"76 años","Castilla y León","Mujeres","2017","12,864.00"
"76 años","Castilla y León","Mujeres","2016","9,624.00"
"76 años","Castilla y León","Mujeres","2015","10,247.00"
"76 años","Castilla y León","Mujeres","2014","11,853.00"
"76 años","Castilla y León","Mujeres","2013","14,922.00"
"76 años","Castilla y León","Mujeres","2012","14,069.85"
"76 años","Castilla y León","Mujeres","2011","14,514.18"
"76 años","Castilla y León","Mujeres","2010","14,709.82"
"76 años","Castilla - La Mancha","Mujeres","2022","8,342.00"
"76 años","Castilla - La Mancha","Mujeres","2021","8,340.00"
"76 años","Castilla - La Mancha","Mujeres","2020","8,594.00"
"76 años","Castilla - La Mancha","Mujeres","2019","7,435.00"
"76 años","Castilla - La Mancha","Mujeres","2018","6,468.00"
"76 años","Castilla - La Mancha","Mujeres","2017","10,231.00"
"76 años","Castilla - La Mancha","Mujeres","2016","5,346.00"
"76 años","Castilla - La Mancha","Mujeres","2015","7,262.00"
"76 años","Castilla - La Mancha","Mujeres","2014","8,734.00"
"76 años","Castilla - La Mancha","Mujeres","2013","9,323.00"
"76 años","Castilla - La Mancha","Mujeres","2012","9,138.91"
"76 años","Castilla - La Mancha","Mujeres","2011","9,106.73"
"76 años","Castilla - La Mancha","Mujeres","2010","9,796.93"
"76 años","Cataluña","Mujeres","2022","36,164.00"
"76 años","Cataluña","Mujeres","2021","34,223.00"
"76 años","Cataluña","Mujeres","2020","33,481.00"
"76 años","Cataluña","Mujeres","2019","28,528.00"
"76 años","Cataluña","Mujeres","2018","27,297.00"
