"edad","comunidad","sexo","fecha","Total"
"72 años","Cataluña","Hombres","2011","21,985.18"
"72 años","Cataluña","Hombres","2010","26,684.34"
"72 años","Comunitat Valenciana","Hombres","2022","22,895.00"
"72 años","Comunitat Valenciana","Hombres","2021","24,412.00"
"72 años","Comunitat Valenciana","Hombres","2020","22,545.00"
"72 años","Comunitat Valenciana","Hombres","2019","21,664.00"
"72 años","Comunitat Valenciana","Hombres","2018","21,731.00"
"72 años","Comunitat Valenciana","Hombres","2017","21,424.00"
"72 años","Comunitat Valenciana","Hombres","2016","21,235.00"
"72 años","Comunitat Valenciana","Hombres","2015","18,968.00"
"72 años","Comunitat Valenciana","Hombres","2014","18,131.00"
"72 años","Comunitat Valenciana","Hombres","2013","23,670.00"
"72 años","Comunitat Valenciana","Hombres","2012","14,470.31"
"72 años","Comunitat Valenciana","Hombres","2011","17,963.60"
"72 años","Comunitat Valenciana","Hombres","2010","19,385.02"
"72 años","Extremadura","Hombres","2022","4,784.00"
"72 años","Extremadura","Hombres","2021","5,075.00"
"72 años","Extremadura","Hombres","2020","4,621.00"
"72 años","Extremadura","Hombres","2019","4,233.00"
"72 años","Extremadura","Hombres","2018","4,731.00"
"72 años","Extremadura","Hombres","2017","4,898.00"
"72 años","Extremadura","Hombres","2016","4,883.00"
"72 años","Extremadura","Hombres","2015","3,949.00"
"72 años","Extremadura","Hombres","2014","3,329.00"
"72 años","Extremadura","Hombres","2013","4,825.00"
"72 años","Extremadura","Hombres","2012","3,376.28"
"72 años","Extremadura","Hombres","2011","3,603.04"
"72 años","Extremadura","Hombres","2010","4,222.34"
"72 años","Galicia","Hombres","2022","15,007.00"
"72 años","Galicia","Hombres","2021","15,450.00"
"72 años","Galicia","Hombres","2020","13,734.00"
"72 años","Galicia","Hombres","2019","14,399.00"
"72 años","Galicia","Hombres","2018","15,079.00"
"72 años","Galicia","Hombres","2017","14,069.00"
"72 años","Galicia","Hombres","2016","14,041.00"
"72 años","Galicia","Hombres","2015","12,261.00"
"72 años","Galicia","Hombres","2014","12,001.00"
"72 años","Galicia","Hombres","2013","12,942.00"
"72 años","Galicia","Hombres","2012","9,634.43"
"72 años","Galicia","Hombres","2011","10,189.66"
"72 años","Galicia","Hombres","2010","12,132.96"
"72 años","Madrid","Hombres","2022","26,204.00"
"72 años","Madrid","Hombres","2021","27,805.00"
"72 años","Madrid","Hombres","2020","25,673.00"
"72 años","Madrid","Hombres","2019","24,034.00"
"72 años","Madrid","Hombres","2018","25,347.00"
"72 años","Madrid","Hombres","2017","24,460.00"
"72 años","Madrid","Hombres","2016","24,057.00"
"72 años","Madrid","Hombres","2015","20,486.00"
"72 años","Madrid","Hombres","2014","18,924.00"
"72 años","Madrid","Hombres","2013","23,927.00"
"72 años","Madrid","Hombres","2012","14,515.42"
"72 años","Madrid","Hombres","2011","17,415.75"
"72 años","Madrid","Hombres","2010","18,862.29"
"72 años","Murcia","Hombres","2022","5,547.00"
"72 años","Murcia","Hombres","2021","5,775.00"
"72 años","Murcia","Hombres","2020","5,319.00"
"72 años","Murcia","Hombres","2019","5,102.00"
"72 años","Murcia","Hombres","2018","5,457.00"
"72 años","Murcia","Hombres","2017","4,941.00"
"72 años","Murcia","Hombres","2016","4,792.00"
"72 años","Murcia","Hombres","2015","4,300.00"
"72 años","Murcia","Hombres","2014","4,150.00"
"72 años","Murcia","Hombres","2013","5,353.00"
"72 años","Murcia","Hombres","2012","3,494.02"
"72 años","Murcia","Hombres","2011","4,576.44"
"72 años","Murcia","Hombres","2010","4,592.32"
"72 años","Navarra","Hombres","2022","3,050.00"
"72 años","Navarra","Hombres","2021","3,065.00"
"72 años","Navarra","Hombres","2020","2,917.00"
"72 años","Navarra","Hombres","2019","2,843.00"
"72 años","Navarra","Hombres","2018","2,994.00"
"72 años","Navarra","Hombres","2017","2,697.00"
"72 años","Navarra","Hombres","2016","2,763.00"
"72 años","Navarra","Hombres","2015","2,518.00"
"72 años","Navarra","Hombres","2014","2,335.00"
"72 años","Navarra","Hombres","2013","2,442.00"
"72 años","Navarra","Hombres","2012","1,871.14"
"72 años","Navarra","Hombres","2011","1,894.79"
"72 años","Navarra","Hombres","2010","2,082.58"
"72 años","País Vasco","Hombres","2022","11,378.00"
"72 años","País Vasco","Hombres","2021","11,707.00"
"72 años","País Vasco","Hombres","2020","10,791.00"
"72 años","País Vasco","Hombres","2019","10,703.00"
"72 años","País Vasco","Hombres","2018","10,740.00"
"72 años","País Vasco","Hombres","2017","10,430.00"
"72 años","País Vasco","Hombres","2016","10,057.00"
"72 años","País Vasco","Hombres","2015","8,726.00"
"72 años","País Vasco","Hombres","2014","8,270.00"
"72 años","País Vasco","Hombres","2013","9,254.00"
"72 años","País Vasco","Hombres","2012","6,854.64"
"72 años","País Vasco","Hombres","2011","7,649.21"
"72 años","País Vasco","Hombres","2010","8,310.77"
"72 años","Rioja","Hombres","2022","1,524.00"
"72 años","Rioja","Hombres","2021","1,583.00"
"72 años","Rioja","Hombres","2020","1,420.00"
"72 años","Rioja","Hombres","2019","1,415.00"
"72 años","Rioja","Hombres","2018","1,436.00"
"72 años","Rioja","Hombres","2017","1,383.00"
"72 años","Rioja","Hombres","2016","1,371.00"
"72 años","Rioja","Hombres","2015","1,261.00"
"72 años","Rioja","Hombres","2014","1,210.00"
"72 años","Rioja","Hombres","2013","1,346.00"
"72 años","Rioja","Hombres","2012","881.28"
"72 años","Rioja","Hombres","2011","933.73"
"72 años","Rioja","Hombres","2010","1,039.49"
"72 años","Ceuta","Hombres","2022","243"
"72 años","Ceuta","Hombres","2021","225"
"72 años","Ceuta","Hombres","2020","220"
"72 años","Ceuta","Hombres","2019","222"
"72 años","Ceuta","Hombres","2018","252"
"72 años","Ceuta","Hombres","2017","223"
"72 años","Ceuta","Hombres","2016","189"
"72 años","Ceuta","Hombres","2015","206"
"72 años","Ceuta","Hombres","2014","190"
"72 años","Ceuta","Hombres","2013","238"
"72 años","Ceuta","Hombres","2012","213.1"
"72 años","Ceuta","Hombres","2011","180.12"
"72 años","Ceuta","Hombres","2010","227.84"
"72 años","Melilla","Hombres","2022","201"
"72 años","Melilla","Hombres","2021","214"
"72 años","Melilla","Hombres","2020","175"
"72 años","Melilla","Hombres","2019","176"
"72 años","Melilla","Hombres","2018","201"
"72 años","Melilla","Hombres","2017","192"
"72 años","Melilla","Hombres","2016","195"
"72 años","Melilla","Hombres","2015","170"
"72 años","Melilla","Hombres","2014","164"
"72 años","Melilla","Hombres","2013","199"
"72 años","Melilla","Hombres","2012","159.13"
"72 años","Melilla","Hombres","2011","161.21"
"72 años","Melilla","Hombres","2010","191.2"
"73 años","Andalucía","Hombres","2022","35,679.00"
"73 años","Andalucía","Hombres","2021","32,922.00"
"73 años","Andalucía","Hombres","2020","30,317.00"
"73 años","Andalucía","Hombres","2019","33,125.00"
"73 años","Andalucía","Hombres","2018","31,422.00"
"73 años","Andalucía","Hombres","2017","32,216.00"
"73 años","Andalucía","Hombres","2016","26,928.00"
"73 años","Andalucía","Hombres","2015","24,097.00"
"73 años","Andalucía","Hombres","2014","30,762.00"
"73 años","Andalucía","Hombres","2013","22,557.00"
"73 años","Andalucía","Hombres","2012","23,715.97"
"73 años","Andalucía","Hombres","2011","26,400.54"
"73 años","Andalucía","Hombres","2010","28,307.05"
"73 años","Aragón","Hombres","2022","6,277.00"
"73 años","Aragón","Hombres","2021","5,874.00"
"73 años","Aragón","Hombres","2020","5,839.00"
"73 años","Aragón","Hombres","2019","5,942.00"
"73 años","Aragón","Hombres","2018","5,753.00"
"73 años","Aragón","Hombres","2017","5,561.00"
"73 años","Aragón","Hombres","2016","5,170.00"
"73 años","Aragón","Hombres","2015","4,796.00"
"73 años","Aragón","Hombres","2014","5,479.00"
"73 años","Aragón","Hombres","2013","3,829.00"
"73 años","Aragón","Hombres","2012","4,239.77"
"73 años","Aragón","Hombres","2011","4,958.32"
"73 años","Aragón","Hombres","2010","5,744.52"
"73 años","Asturias","Hombres","2022","5,977.00"
"73 años","Asturias","Hombres","2021","5,339.00"
"73 años","Asturias","Hombres","2020","5,465.00"
"73 años","Asturias","Hombres","2019","5,467.00"
"73 años","Asturias","Hombres","2018","5,099.00"
"73 años","Asturias","Hombres","2017","4,870.00"
"73 años","Asturias","Hombres","2016","4,138.00"
"73 años","Asturias","Hombres","2015","4,011.00"
"73 años","Asturias","Hombres","2014","4,260.00"
"73 años","Asturias","Hombres","2013","3,367.00"
"73 años","Asturias","Hombres","2012","3,812.16"
"73 años","Asturias","Hombres","2011","4,123.11"
"73 años","Asturias","Hombres","2010","5,151.60"
"73 años","Balears","Hombres","2022","4,666.00"
"73 años","Balears","Hombres","2021","4,306.00"
"73 años","Balears","Hombres","2020","4,227.00"
"73 años","Balears","Hombres","2019","4,222.00"
"73 años","Balears","Hombres","2018","3,977.00"
"73 años","Balears","Hombres","2017","3,906.00"
"73 años","Balears","Hombres","2016","3,627.00"
"73 años","Balears","Hombres","2015","3,194.00"
"73 años","Balears","Hombres","2014","3,743.00"
"73 años","Balears","Hombres","2013","2,894.00"
"73 años","Balears","Hombres","2012","2,861.26"
"73 años","Balears","Hombres","2011","3,148.43"
"73 años","Balears","Hombres","2010","3,323.09"
"73 años","Canarias","Hombres","2022","8,453.00"
"73 años","Canarias","Hombres","2021","7,938.00"
"73 años","Canarias","Hombres","2020","7,836.00"
"73 años","Canarias","Hombres","2019","8,085.00"
"73 años","Canarias","Hombres","2018","7,790.00"
"73 años","Canarias","Hombres","2017","7,454.00"
"73 años","Canarias","Hombres","2016","7,333.00"
"73 años","Canarias","Hombres","2015","6,546.00"
"73 años","Canarias","Hombres","2014","7,080.00"
"73 años","Canarias","Hombres","2013","5,387.00"
"73 años","Canarias","Hombres","2012","5,952.83"
"73 años","Canarias","Hombres","2011","6,052.43"
"73 años","Canarias","Hombres","2010","6,566.84"
"73 años","Cantabria","Hombres","2022","3,056.00"
"73 años","Cantabria","Hombres","2021","2,808.00"
"73 años","Cantabria","Hombres","2020","2,663.00"
"73 años","Cantabria","Hombres","2019","2,481.00"
"73 años","Cantabria","Hombres","2018","2,429.00"
"73 años","Cantabria","Hombres","2017","2,381.00"
"73 años","Cantabria","Hombres","2016","2,106.00"
"73 años","Cantabria","Hombres","2015","1,976.00"
"73 años","Cantabria","Hombres","2014","2,153.00"
"73 años","Cantabria","Hombres","2013","1,509.00"
"73 años","Cantabria","Hombres","2012","1,901.56"
"73 años","Cantabria","Hombres","2011","2,049.91"
"73 años","Cantabria","Hombres","2010","2,352.18"
"73 años","Castilla y León","Hombres","2022","13,584.00"
"73 años","Castilla y León","Hombres","2021","12,121.00"
"73 años","Castilla y León","Hombres","2020","11,693.00"
"73 años","Castilla y León","Hombres","2019","12,383.00"
"73 años","Castilla y León","Hombres","2018","12,220.00"
"73 años","Castilla y León","Hombres","2017","12,229.00"
"73 años","Castilla y León","Hombres","2016","10,868.00"
"73 años","Castilla y León","Hombres","2015","10,409.00"
"73 años","Castilla y León","Hombres","2014","11,602.00"
"73 años","Castilla y León","Hombres","2013","8,552.00"
"73 años","Castilla y León","Hombres","2012","9,293.96"
"73 años","Castilla y León","Hombres","2011","10,590.43"
"73 años","Castilla y León","Hombres","2010","12,953.18"
"73 años","Castilla - La Mancha","Hombres","2022","8,718.00"
"73 años","Castilla - La Mancha","Hombres","2021","7,986.00"
"73 años","Castilla - La Mancha","Hombres","2020","7,164.00"
"73 años","Castilla - La Mancha","Hombres","2019","7,693.00"
"73 años","Castilla - La Mancha","Hombres","2018","7,708.00"
"73 años","Castilla - La Mancha","Hombres","2017","7,867.00"
"73 años","Castilla - La Mancha","Hombres","2016","6,614.00"
"73 años","Castilla - La Mancha","Hombres","2015","5,837.00"
"73 años","Castilla - La Mancha","Hombres","2014","9,085.00"
"73 años","Castilla - La Mancha","Hombres","2013","4,438.00"
"73 años","Castilla - La Mancha","Hombres","2012","6,470.91"
"73 años","Castilla - La Mancha","Hombres","2011","7,827.48"
"73 años","Castilla - La Mancha","Hombres","2010","8,080.28"
"73 años","Cataluña","Hombres","2022","33,858.00"
"73 años","Cataluña","Hombres","2021","31,439.00"
"73 años","Cataluña","Hombres","2020","29,775.00"
"73 años","Cataluña","Hombres","2019","31,650.00"
"73 años","Cataluña","Hombres","2018","29,630.00"
"73 años","Cataluña","Hombres","2017","29,153.00"
"73 años","Cataluña","Hombres","2016","25,337.00"
"73 años","Cataluña","Hombres","2015","23,877.00"
"73 años","Cataluña","Hombres","2014","30,469.00"
"73 años","Cataluña","Hombres","2013","17,255.00"
"73 años","Cataluña","Hombres","2012","21,448.91"
"73 años","Cataluña","Hombres","2011","26,018.89"
"73 años","Cataluña","Hombres","2010","27,183.42"
"73 años","Comunitat Valenciana","Hombres","2022","23,945.00"
"73 años","Comunitat Valenciana","Hombres","2021","22,014.00"
"73 años","Comunitat Valenciana","Hombres","2020","21,139.00"
"73 años","Comunitat Valenciana","Hombres","2019","21,172.00"
"73 años","Comunitat Valenciana","Hombres","2018","20,889.00"
"73 años","Comunitat Valenciana","Hombres","2017","20,593.00"
"73 años","Comunitat Valenciana","Hombres","2016","18,334.00"
"73 años","Comunitat Valenciana","Hombres","2015","17,565.00"
"73 años","Comunitat Valenciana","Hombres","2014","23,033.00"
"73 años","Comunitat Valenciana","Hombres","2013","14,052.00"
"73 años","Comunitat Valenciana","Hombres","2012","17,480.68"
"73 años","Comunitat Valenciana","Hombres","2011","18,859.15"
"73 años","Comunitat Valenciana","Hombres","2010","18,403.95"
"73 años","Extremadura","Hombres","2022","4,973.00"
"73 años","Extremadura","Hombres","2021","4,489.00"
"73 años","Extremadura","Hombres","2020","4,118.00"
"73 años","Extremadura","Hombres","2019","4,624.00"
"73 años","Extremadura","Hombres","2018","4,751.00"
"73 años","Extremadura","Hombres","2017","4,754.00"
"73 años","Extremadura","Hombres","2016","3,861.00"
"73 años","Extremadura","Hombres","2015","3,255.00"
"73 años","Extremadura","Hombres","2014","4,658.00"
"73 años","Extremadura","Hombres","2013","3,287.00"
"73 años","Extremadura","Hombres","2012","3,514.57"
"73 años","Extremadura","Hombres","2011","4,106.26"
"73 años","Extremadura","Hombres","2010","5,091.76"
"73 años","Galicia","Hombres","2022","15,136.00"
"73 años","Galicia","Hombres","2021","13,477.00"
"73 años","Galicia","Hombres","2020","14,136.00"
"73 años","Galicia","Hombres","2019","14,801.00"
"73 años","Galicia","Hombres","2018","13,790.00"
"73 años","Galicia","Hombres","2017","13,753.00"
"73 años","Galicia","Hombres","2016","11,988.00"
"73 años","Galicia","Hombres","2015","11,728.00"
"73 años","Galicia","Hombres","2014","12,651.00"
"73 años","Galicia","Hombres","2013","9,425.00"
"73 años","Galicia","Hombres","2012","9,976.46"
"73 años","Galicia","Hombres","2011","11,880.41"
"73 años","Galicia","Hombres","2010","14,073.26"
"73 años","Madrid","Hombres","2022","27,138.00"
"73 años","Madrid","Hombres","2021","24,868.00"
"73 años","Madrid","Hombres","2020","23,621.00"
"73 años","Madrid","Hombres","2019","24,856.00"
"73 años","Madrid","Hombres","2018","24,013.00"
"73 años","Madrid","Hombres","2017","23,583.00"
"73 años","Madrid","Hombres","2016","20,101.00"
"73 años","Madrid","Hombres","2015","18,566.00"
"73 años","Madrid","Hombres","2014","23,425.00"
"73 años","Madrid","Hombres","2013","14,204.00"
"73 años","Madrid","Hombres","2012","17,107.32"
"73 años","Madrid","Hombres","2011","18,483.19"
"73 años","Madrid","Hombres","2010","19,670.92"
"73 años","Murcia","Hombres","2022","5,648.00"
"73 años","Murcia","Hombres","2021","5,199.00"
"73 años","Murcia","Hombres","2020","5,030.00"
"73 años","Murcia","Hombres","2019","5,336.00"
"73 años","Murcia","Hombres","2018","4,720.00"
"73 años","Murcia","Hombres","2017","4,651.00"
"73 años","Murcia","Hombres","2016","4,174.00"
"73 años","Murcia","Hombres","2015","4,042.00"
"73 años","Murcia","Hombres","2014","5,237.00"
"73 años","Murcia","Hombres","2013","3,388.00"
"73 años","Murcia","Hombres","2012","4,450.24"
"73 años","Murcia","Hombres","2011","4,489.59"
"73 años","Murcia","Hombres","2010","4,492.61"
"73 años","Navarra","Hombres","2022","2,996.00"
"73 años","Navarra","Hombres","2021","2,850.00"
"73 años","Navarra","Hombres","2020","2,798.00"
"73 años","Navarra","Hombres","2019","2,931.00"
"73 años","Navarra","Hombres","2018","2,625.00"
"73 años","Navarra","Hombres","2017","2,699.00"
"73 años","Navarra","Hombres","2016","2,454.00"
"73 años","Navarra","Hombres","2015","2,283.00"
"73 años","Navarra","Hombres","2014","2,395.00"
"73 años","Navarra","Hombres","2013","1,831.00"
"73 años","Navarra","Hombres","2012","1,856.79"
"73 años","Navarra","Hombres","2011","2,035.20"
"73 años","Navarra","Hombres","2010","2,436.30"
"73 años","País Vasco","Hombres","2022","11,418.00"
"73 años","País Vasco","Hombres","2021","10,538.00"
"73 años","País Vasco","Hombres","2020","10,482.00"
"73 años","País Vasco","Hombres","2019","10,518.00"
"73 años","País Vasco","Hombres","2018","10,226.00"
"73 años","País Vasco","Hombres","2017","9,838.00"
"73 años","País Vasco","Hombres","2016","8,541.00"
"73 años","País Vasco","Hombres","2015","8,076.00"
"73 años","País Vasco","Hombres","2014","9,035.00"
"73 años","País Vasco","Hombres","2013","6,672.00"
"73 años","País Vasco","Hombres","2012","7,466.05"
"73 años","País Vasco","Hombres","2011","8,096.59"
"73 años","País Vasco","Hombres","2010","9,074.25"
"73 años","Rioja","Hombres","2022","1,556.00"
"73 años","Rioja","Hombres","2021","1,393.00"
"73 años","Rioja","Hombres","2020","1,395.00"
"73 años","Rioja","Hombres","2019","1,401.00"
"73 años","Rioja","Hombres","2018","1,367.00"
"73 años","Rioja","Hombres","2017","1,358.00"
"73 años","Rioja","Hombres","2016","1,237.00"
"73 años","Rioja","Hombres","2015","1,182.00"
"73 años","Rioja","Hombres","2014","1,309.00"
"73 años","Rioja","Hombres","2013","849"
"73 años","Rioja","Hombres","2012","910.27"
"73 años","Rioja","Hombres","2011","1,016.31"
"73 años","Rioja","Hombres","2010","1,334.58"
"73 años","Ceuta","Hombres","2022","204"
"73 años","Ceuta","Hombres","2021","208"
"73 años","Ceuta","Hombres","2020","212"
"73 años","Ceuta","Hombres","2019","242"
"73 años","Ceuta","Hombres","2018","214"
"73 años","Ceuta","Hombres","2017","184"
"73 años","Ceuta","Hombres","2016","194"
"73 años","Ceuta","Hombres","2015","177"
"73 años","Ceuta","Hombres","2014","222"
"73 años","Ceuta","Hombres","2013","198"
"73 años","Ceuta","Hombres","2012","174.31"
"73 años","Ceuta","Hombres","2011","219.79"
"73 años","Ceuta","Hombres","2010","217.78"
"73 años","Melilla","Hombres","2022","200"
"73 años","Melilla","Hombres","2021","167"
"73 años","Melilla","Hombres","2020","171"
"73 años","Melilla","Hombres","2019","191"
"73 años","Melilla","Hombres","2018","187"
"73 años","Melilla","Hombres","2017","188"
"73 años","Melilla","Hombres","2016","162"
"73 años","Melilla","Hombres","2015","156"
"73 años","Melilla","Hombres","2014","189"
"73 años","Melilla","Hombres","2013","158"
"73 años","Melilla","Hombres","2012","151.34"
"73 años","Melilla","Hombres","2011","180.76"
"73 años","Melilla","Hombres","2010","195.28"
"74 años","Andalucía","Hombres","2022","32,052.00"
"74 años","Andalucía","Hombres","2021","29,436.00"
"74 años","Andalucía","Hombres","2020","32,268.00"
"74 años","Andalucía","Hombres","2019","30,493.00"
"74 años","Andalucía","Hombres","2018","31,191.00"
"74 años","Andalucía","Hombres","2017","26,025.00"
"74 años","Andalucía","Hombres","2016","23,346.00"
"74 años","Andalucía","Hombres","2015","29,866.00"
"74 años","Andalucía","Hombres","2014","21,808.00"
"74 años","Andalucía","Hombres","2013","22,946.00"
"74 años","Andalucía","Hombres","2012","25,611.73"
"74 años","Andalucía","Hombres","2011","27,408.64"
"74 años","Andalucía","Hombres","2010","26,952.56"
"74 años","Aragón","Hombres","2022","5,699.00"
"74 años","Aragón","Hombres","2021","5,683.00"
"74 años","Aragón","Hombres","2020","5,813.00"
"74 años","Aragón","Hombres","2019","5,588.00"
"74 años","Aragón","Hombres","2018","5,433.00"
"74 años","Aragón","Hombres","2017","5,050.00"
"74 años","Aragón","Hombres","2016","4,672.00"
"74 años","Aragón","Hombres","2015","5,357.00"
"74 años","Aragón","Hombres","2014","3,739.00"
"74 años","Aragón","Hombres","2013","4,139.00"
"74 años","Aragón","Hombres","2012","4,805.60"
"74 años","Aragón","Hombres","2011","5,588.94"
"74 años","Aragón","Hombres","2010","5,610.22"
"74 años","Asturias","Hombres","2022","5,198.00"
"74 años","Asturias","Hombres","2021","5,299.00"
"74 años","Asturias","Hombres","2020","5,334.00"
"74 años","Asturias","Hombres","2019","4,971.00"
"74 años","Asturias","Hombres","2018","4,756.00"
"74 años","Asturias","Hombres","2017","4,026.00"
"74 años","Asturias","Hombres","2016","3,912.00"
"74 años","Asturias","Hombres","2015","4,120.00"
"74 años","Asturias","Hombres","2014","3,246.00"
"74 años","Asturias","Hombres","2013","3,706.00"
"74 años","Asturias","Hombres","2012","4,017.26"
"74 años","Asturias","Hombres","2011","5,015.75"
"74 años","Asturias","Hombres","2010","4,965.65"
"74 años","Balears","Hombres","2022","4,192.00"
"74 años","Balears","Hombres","2021","4,094.00"
"74 años","Balears","Hombres","2020","4,109.00"
"74 años","Balears","Hombres","2019","3,869.00"
"74 años","Balears","Hombres","2018","3,781.00"
"74 años","Balears","Hombres","2017","3,515.00"
"74 años","Balears","Hombres","2016","3,079.00"
"74 años","Balears","Hombres","2015","3,598.00"
"74 años","Balears","Hombres","2014","2,798.00"
"74 años","Balears","Hombres","2013","2,781.00"
"74 años","Balears","Hombres","2012","3,074.62"
"74 años","Balears","Hombres","2011","3,209.11"
"74 años","Balears","Hombres","2010","3,080.99"
"74 años","Canarias","Hombres","2022","7,756.00"
"74 años","Canarias","Hombres","2021","7,590.00"
"74 años","Canarias","Hombres","2020","7,848.00"
"74 años","Canarias","Hombres","2019","7,519.00"
"74 años","Canarias","Hombres","2018","7,197.00"
"74 años","Canarias","Hombres","2017","7,083.00"
"74 años","Canarias","Hombres","2016","6,337.00"
"74 años","Canarias","Hombres","2015","6,795.00"
"74 años","Canarias","Hombres","2014","5,196.00"
"74 años","Canarias","Hombres","2013","5,742.00"
"74 años","Canarias","Hombres","2012","5,917.84"
"74 años","Canarias","Hombres","2011","6,379.73"
"74 años","Canarias","Hombres","2010","6,345.38"
"74 años","Cantabria","Hombres","2022","2,746.00"
"74 años","Cantabria","Hombres","2021","2,605.00"
"74 años","Cantabria","Hombres","2020","2,424.00"
"74 años","Cantabria","Hombres","2019","2,376.00"
"74 años","Cantabria","Hombres","2018","2,326.00"
"74 años","Cantabria","Hombres","2017","2,060.00"
"74 años","Cantabria","Hombres","2016","1,934.00"
"74 años","Cantabria","Hombres","2015","2,096.00"
"74 años","Cantabria","Hombres","2014","1,461.00"
"74 años","Cantabria","Hombres","2013","1,841.00"
"74 años","Cantabria","Hombres","2012","1,988.62"
"74 años","Cantabria","Hombres","2011","2,276.19"
"74 años","Cantabria","Hombres","2010","2,308.96"
"74 años","Castilla y León","Hombres","2022","11,875.00"
"74 años","Castilla y León","Hombres","2021","11,381.00"
"74 años","Castilla y León","Hombres","2020","12,121.00"
"74 años","Castilla y León","Hombres","2019","11,964.00"
"74 años","Castilla y León","Hombres","2018","11,943.00"
"74 años","Castilla y León","Hombres","2017","10,645.00"
"74 años","Castilla y León","Hombres","2016","10,162.00"
"74 años","Castilla y León","Hombres","2015","11,322.00"
"74 años","Castilla y León","Hombres","2014","8,354.00"
"74 años","Castilla y León","Hombres","2013","9,045.00"
"74 años","Castilla y León","Hombres","2012","10,327.47"
"74 años","Castilla y León","Hombres","2011","12,659.53"
"74 años","Castilla y León","Hombres","2010","12,110.49"
"74 años","Castilla - La Mancha","Hombres","2022","7,795.00"
"74 años","Castilla - La Mancha","Hombres","2021","6,974.00"
"74 años","Castilla - La Mancha","Hombres","2020","7,533.00"
"74 años","Castilla - La Mancha","Hombres","2019","7,547.00"
"74 años","Castilla - La Mancha","Hombres","2018","7,668.00"
"74 años","Castilla - La Mancha","Hombres","2017","6,452.00"
"74 años","Castilla - La Mancha","Hombres","2016","5,697.00"
"74 años","Castilla - La Mancha","Hombres","2015","8,869.00"
"74 años","Castilla - La Mancha","Hombres","2014","4,317.00"
"74 años","Castilla - La Mancha","Hombres","2013","6,274.00"
"74 años","Castilla - La Mancha","Hombres","2012","7,626.00"
"74 años","Castilla - La Mancha","Hombres","2011","7,915.38"
"74 años","Castilla - La Mancha","Hombres","2010","7,967.02"
"74 años","Cataluña","Hombres","2022","30,613.00"
"74 años","Cataluña","Hombres","2021","28,912.00"
"74 años","Cataluña","Hombres","2020","30,797.00"
"74 años","Cataluña","Hombres","2019","28,860.00"
"74 años","Cataluña","Hombres","2018","28,443.00"
"74 años","Cataluña","Hombres","2017","24,672.00"
"74 años","Cataluña","Hombres","2016","23,249.00"
"74 años","Cataluña","Hombres","2015","29,694.00"
"74 años","Cataluña","Hombres","2014","16,738.00"
"74 años","Cataluña","Hombres","2013","20,796.00"
"74 años","Cataluña","Hombres","2012","25,343.32"
"74 años","Cataluña","Hombres","2011","26,504.58"
"74 años","Cataluña","Hombres","2010","25,780.96"
"74 años","Comunitat Valenciana","Hombres","2022","21,597.00"
"74 años","Comunitat Valenciana","Hombres","2021","20,553.00"
"74 años","Comunitat Valenciana","Hombres","2020","20,578.00"
"74 años","Comunitat Valenciana","Hombres","2019","20,311.00"
"74 años","Comunitat Valenciana","Hombres","2018","19,973.00"
"74 años","Comunitat Valenciana","Hombres","2017","17,773.00"
"74 años","Comunitat Valenciana","Hombres","2016","17,008.00"
"74 años","Comunitat Valenciana","Hombres","2015","22,236.00"
"74 años","Comunitat Valenciana","Hombres","2014","13,568.00"
"74 años","Comunitat Valenciana","Hombres","2013","16,918.00"
"74 años","Comunitat Valenciana","Hombres","2012","18,331.32"
"74 años","Comunitat Valenciana","Hombres","2011","17,886.77"
"74 años","Comunitat Valenciana","Hombres","2010","17,991.21"
"74 años","Extremadura","Hombres","2022","4,371.00"
"74 años","Extremadura","Hombres","2021","3,998.00"
"74 años","Extremadura","Hombres","2020","4,524.00"
"74 años","Extremadura","Hombres","2019","4,636.00"
"74 años","Extremadura","Hombres","2018","4,605.00"
"74 años","Extremadura","Hombres","2017","3,739.00"
"74 años","Extremadura","Hombres","2016","3,169.00"
"74 años","Extremadura","Hombres","2015","4,524.00"
"74 años","Extremadura","Hombres","2014","3,176.00"
"74 años","Extremadura","Hombres","2013","3,402.00"
"74 años","Extremadura","Hombres","2012","3,992.57"
"74 años","Extremadura","Hombres","2011","4,942.28"
"74 años","Extremadura","Hombres","2010","4,931.77"
"74 años","Galicia","Hombres","2022","13,234.00"
"74 años","Galicia","Hombres","2021","13,825.00"
"74 años","Galicia","Hombres","2020","14,497.00"
"74 años","Galicia","Hombres","2019","13,510.00"
"74 años","Galicia","Hombres","2018","13,439.00"
"74 años","Galicia","Hombres","2017","11,692.00"
"74 años","Galicia","Hombres","2016","11,442.00"
"74 años","Galicia","Hombres","2015","12,350.00"
"74 años","Galicia","Hombres","2014","9,184.00"
"74 años","Galicia","Hombres","2013","9,702.00"
"74 años","Galicia","Hombres","2012","11,575.88"
"74 años","Galicia","Hombres","2011","13,690.65"
"74 años","Galicia","Hombres","2010","13,659.21"
"74 años","Madrid","Hombres","2022","24,250.00"
"74 años","Madrid","Hombres","2021","22,852.00"
"74 años","Madrid","Hombres","2020","24,328.00"
"74 años","Madrid","Hombres","2019","23,527.00"
"74 años","Madrid","Hombres","2018","23,100.00"
"74 años","Madrid","Hombres","2017","19,674.00"
"74 años","Madrid","Hombres","2016","18,188.00"
"74 años","Madrid","Hombres","2015","22,923.00"
