"Comunidad","Sexo","edad","Fecha","Total"
"Madrid","Hombres","De 55 a 59 años","2018","64.73"
"Madrid","Hombres","De 60 a 64 años","2018","76.01"
"Madrid","Hombres","De 65 a 69 años","2018","111.17"
"Madrid","Hombres","De 70 a 74 años","2018","136.03"
"Madrid","Hombres","75 y más años","2018","110.67"
"Madrid","Mujeres","De 10 a 14 años","2018","146.02"
"Madrid","Mujeres","De 15 a 19 años","2018","242.57"
"Madrid","Mujeres","De 20 a 24 años","2018","322.22"
"Madrid","Mujeres","De 25 a 29 años","2018","237.29"
"Madrid","Mujeres","De 30 a 34 años","2018","139.58"
"Madrid","Mujeres","De 35 a 39 años","2018","102.48"
"Madrid","Mujeres","De 40 a 44 años","2018","86.56"
"Madrid","Mujeres","De 45 a 49 años","2018","86.67"
"Madrid","Mujeres","De 50 a 54 años","2018","90.78"
"Madrid","Mujeres","De 55 a 59 años","2018","96.97"
"Madrid","Mujeres","De 60 a 64 años","2018","112.34"
"Madrid","Mujeres","De 65 a 69 años","2018","143.64"
"Madrid","Mujeres","De 70 a 74 años","2018","146.03"
"Madrid","Mujeres","75 y más años","2018","120.67"
"Murcia","Hombres","De 10 a 14 años","2018","84.54"
"Murcia","Hombres","De 15 a 19 años","2018","177.60"
"Murcia","Hombres","De 20 a 24 años","2018","229.49"
"Murcia","Hombres","De 25 a 29 años","2018","234.50"
"Murcia","Hombres","De 30 a 34 años","2018","137.57"
"Murcia","Hombres","De 35 a 39 años","2018","55.37"
"Murcia","Hombres","De 40 a 44 años","2018","41.09"
"Murcia","Hombres","De 45 a 49 años","2018","37.44"
"Murcia","Hombres","De 50 a 54 años","2018","39.91"
"Murcia","Hombres","De 55 a 59 años","2018","60.95"
"Murcia","Hombres","De 60 a 64 años","2018","86.20"
"Murcia","Hombres","De 65 a 69 años","2018","92.83"
"Murcia","Hombres","De 70 a 74 años","2018","55.56"
"Murcia","Hombres","75 y más años","2018","34.68"
"Murcia","Mujeres","De 10 a 14 años","2018","66.67"
"Murcia","Mujeres","De 15 a 19 años","2018","132.59"
"Murcia","Mujeres","De 20 a 24 años","2018","179.26"
"Murcia","Mujeres","De 25 a 29 años","2018","160.86"
"Murcia","Mujeres","De 30 a 34 años","2018","102.35"
"Murcia","Mujeres","De 35 a 39 años","2018","78.87"
"Murcia","Mujeres","De 40 a 44 años","2018","63.49"
"Murcia","Mujeres","De 45 a 49 años","2018","67.27"
"Murcia","Mujeres","De 50 a 54 años","2018","68.14"
"Murcia","Mujeres","De 55 a 59 años","2018","94.95"
"Murcia","Mujeres","De 60 a 64 años","2018","116.23"
"Murcia","Mujeres","De 65 a 69 años","2018","95.97"
"Murcia","Mujeres","De 70 a 74 años","2018","58.39"
"Murcia","Mujeres","75 y más años","2018","49.33"
"Navarra","Hombres","De 10 a 14 años","2018","118.63"
"Navarra","Hombres","De 15 a 19 años","2018","280.44"
"Navarra","Hombres","De 20 a 24 años","2018","236.98"
"Navarra","Hombres","De 25 a 29 años","2018","207.75"
"Navarra","Hombres","De 30 a 34 años","2018","132.08"
"Navarra","Hombres","De 35 a 39 años","2018","87.22"
"Navarra","Hombres","De 40 a 44 años","2018","60.11"
"Navarra","Hombres","De 45 a 49 años","2018","59.27"
"Navarra","Hombres","De 50 a 54 años","2018","61.51"
"Navarra","Hombres","De 55 a 59 años","2018","57.17"
"Navarra","Hombres","De 60 a 64 años","2018","83.45"
"Navarra","Hombres","De 65 a 69 años","2018","65.00"
"Navarra","Hombres","De 70 a 74 años","2018","166.67"
"Navarra","Hombres","75 y más años","2018","99.06"
"Navarra","Mujeres","De 10 a 14 años","2018","126.17"
"Navarra","Mujeres","De 15 a 19 años","2018","300.62"
"Navarra","Mujeres","De 20 a 24 años","2018","248.99"
"Navarra","Mujeres","De 25 a 29 años","2018","187.97"
"Navarra","Mujeres","De 30 a 34 años","2018","130.10"
"Navarra","Mujeres","De 35 a 39 años","2018","87.70"
"Navarra","Mujeres","De 40 a 44 años","2018","97.25"
"Navarra","Mujeres","De 45 a 49 años","2018","83.22"
"Navarra","Mujeres","De 50 a 54 años","2018","89.96"
"Navarra","Mujeres","De 55 a 59 años","2018","94.51"
"Navarra","Mujeres","De 60 a 64 años","2018","134.27"
"Navarra","Mujeres","De 65 a 69 años","2018","163.87"
"Navarra","Mujeres","De 70 a 74 años","2018","207.69"
"Navarra","Mujeres","75 y más años","2018","99.40"
"País Vasco","Hombres","De 10 a 14 años","2018","140.67"
"País Vasco","Hombres","De 15 a 19 años","2018","284.87"
"País Vasco","Hombres","De 20 a 24 años","2018","254.56"
"País Vasco","Hombres","De 25 a 29 años","2018","214.05"
"País Vasco","Hombres","De 30 a 34 años","2018","137.39"
"País Vasco","Hombres","De 35 a 39 años","2018","90.78"
"País Vasco","Hombres","De 40 a 44 años","2018","66.50"
"País Vasco","Hombres","De 45 a 49 años","2018","57.85"
"País Vasco","Hombres","De 50 a 54 años","2018","66.34"
"País Vasco","Hombres","De 55 a 59 años","2018","62.24"
"País Vasco","Hombres","De 60 a 64 años","2018","79.40"
"País Vasco","Hombres","De 65 a 69 años","2018","100.85"
"País Vasco","Hombres","De 70 a 74 años","2018","104.06"
"País Vasco","Hombres","75 y más años","2018","62.37"
"País Vasco","Mujeres","De 10 a 14 años","2018","135.44"
"País Vasco","Mujeres","De 15 a 19 años","2018","219.69"
"País Vasco","Mujeres","De 20 a 24 años","2018","276.94"
"País Vasco","Mujeres","De 25 a 29 años","2018","199.93"
"País Vasco","Mujeres","De 30 a 34 años","2018","122.75"
"País Vasco","Mujeres","De 35 a 39 años","2018","94.54"
"País Vasco","Mujeres","De 40 a 44 años","2018","82.79"
"País Vasco","Mujeres","De 45 a 49 años","2018","85.42"
"País Vasco","Mujeres","De 50 a 54 años","2018","90.06"
"País Vasco","Mujeres","De 55 a 59 años","2018","92.81"
"País Vasco","Mujeres","De 60 a 64 años","2018","99.40"
"País Vasco","Mujeres","De 65 a 69 años","2018","126.14"
"País Vasco","Mujeres","De 70 a 74 años","2018","131.29"
"País Vasco","Mujeres","75 y más años","2018","127.01"
"Rioja","Hombres","De 10 a 14 años","2018","112.85"
"Rioja","Hombres","De 15 a 19 años","2018","125.51"
"Rioja","Hombres","De 20 a 24 años","2018","147.35"
"Rioja","Hombres","De 25 a 29 años","2018","125.78"
"Rioja","Hombres","De 30 a 34 años","2018","87.86"
"Rioja","Hombres","De 35 a 39 años","2018","54.46"
"Rioja","Hombres","De 40 a 44 años","2018","49.95"
"Rioja","Hombres","De 45 a 49 años","2018","31.62"
"Rioja","Hombres","De 50 a 54 años","2018","34.12"
"Rioja","Hombres","De 55 a 59 años","2018","32.30"
"Rioja","Hombres","De 60 a 64 años","2018","32.26"
"Rioja","Hombres","De 65 a 69 años","2018","73.91"
"Rioja","Hombres","De 70 a 74 años","2018","24.39"
"Rioja","Hombres","75 y más años","2018","92.78"
"Rioja","Mujeres","De 10 a 14 años","2018","65.38"
"Rioja","Mujeres","De 15 a 19 años","2018","117.26"
"Rioja","Mujeres","De 20 a 24 años","2018","189.45"
"Rioja","Mujeres","De 25 a 29 años","2018","139.60"
"Rioja","Mujeres","De 30 a 34 años","2018","81.73"
"Rioja","Mujeres","De 35 a 39 años","2018","70.84"
"Rioja","Mujeres","De 40 a 44 años","2018","55.40"
"Rioja","Mujeres","De 45 a 49 años","2018","52.46"
"Rioja","Mujeres","De 50 a 54 años","2018","70.44"
"Rioja","Mujeres","De 55 a 59 años","2018","79.09"
"Rioja","Mujeres","De 60 a 64 años","2018","94.47"
"Rioja","Mujeres","De 65 a 69 años","2018","101.40"
"Rioja","Mujeres","De 70 a 74 años","2018","77.92"
"Rioja","Mujeres","75 y más años","2018","126.32"
"Ceuta","Hombres","De 10 a 14 años","2018","37.38"
"Ceuta","Hombres","De 15 a 19 años","2018","545.45"
"Ceuta","Hombres","De 20 a 24 años","2018","262.30"
"Ceuta","Hombres","De 25 a 29 años","2018","210.94"
"Ceuta","Hombres","De 30 a 34 años","2018","90.58"
"Ceuta","Hombres","De 35 a 39 años","2018","68.08"
"Ceuta","Hombres","De 40 a 44 años","2018","51.15"
"Ceuta","Hombres","De 45 a 49 años","2018","25.08"
"Ceuta","Hombres","De 50 a 54 años","2018","8.33"
"Ceuta","Hombres","De 55 a 59 años","2018","19.61"
"Ceuta","Hombres","De 60 a 64 años","2018","52.63"
"Ceuta","Hombres","De 65 a 69 años","2018","29.41"
"Ceuta","Hombres","De 70 a 74 años","2018","69.77"
"Ceuta","Hombres","75 y más años","2018","0.00"
"Ceuta","Mujeres","De 10 a 14 años","2018","63.29"
"Ceuta","Mujeres","De 15 a 19 años","2018","129.03"
"Ceuta","Mujeres","De 20 a 24 años","2018","187.50"
"Ceuta","Mujeres","De 25 a 29 años","2018","130.04"
"Ceuta","Mujeres","De 30 a 34 años","2018","62.18"
"Ceuta","Mujeres","De 35 a 39 años","2018","52.88"
"Ceuta","Mujeres","De 40 a 44 años","2018","58.98"
"Ceuta","Mujeres","De 45 a 49 años","2018","55.56"
"Ceuta","Mujeres","De 50 a 54 años","2018","5.99"
"Ceuta","Mujeres","De 55 a 59 años","2018","29.20"
"Ceuta","Mujeres","De 60 a 64 años","2018","11.63"
"Ceuta","Mujeres","De 65 a 69 años","2018","0.00"
"Ceuta","Mujeres","De 70 a 74 años","2018","27.78"
"Ceuta","Mujeres","75 y más años","2018","12.82"
"Melilla","Hombres","De 10 a 14 años","2018","80.13"
"Melilla","Hombres","De 15 a 19 años","2018","247.02"
"Melilla","Hombres","De 20 a 24 años","2018","355.56"
"Melilla","Hombres","De 25 a 29 años","2018","185.71"
"Melilla","Hombres","De 30 a 34 años","2018","139.36"
"Melilla","Hombres","De 35 a 39 años","2018","51.09"
"Melilla","Hombres","De 40 a 44 años","2018","62.99"
"Melilla","Hombres","De 45 a 49 años","2018","31.14"
"Melilla","Hombres","De 50 a 54 años","2018","24.12"
"Melilla","Hombres","De 55 a 59 años","2018","36.52"
"Melilla","Hombres","De 60 a 64 años","2018","75.22"
"Melilla","Hombres","De 65 a 69 años","2018","81.48"
"Melilla","Hombres","De 70 a 74 años","2018","45.45"
"Melilla","Hombres","75 y más años","2018","74.83"
"Melilla","Mujeres","De 10 a 14 años","2018","59.03"
"Melilla","Mujeres","De 15 a 19 años","2018","95.44"
"Melilla","Mujeres","De 20 a 24 años","2018","141.45"
"Melilla","Mujeres","De 25 a 29 años","2018","106.64"
"Melilla","Mujeres","De 30 a 34 años","2018","73.03"
"Melilla","Mujeres","De 35 a 39 años","2018","52.42"
"Melilla","Mujeres","De 40 a 44 años","2018","48.00"
"Melilla","Mujeres","De 45 a 49 años","2018","18.29"
"Melilla","Mujeres","De 50 a 54 años","2018","35.71"
"Melilla","Mujeres","De 55 a 59 años","2018","28.04"
"Melilla","Mujeres","De 60 a 64 años","2018","19.61"
"Melilla","Mujeres","De 65 a 69 años","2018","28.57"
"Melilla","Mujeres","De 70 a 74 años","2018","11.76"
"Melilla","Mujeres","75 y más años","2018","0.00"
"Andalucía","Hombres","De 10 a 14 años","2019","135.71"
"Andalucía","Hombres","De 15 a 19 años","2019","218.75"
"Andalucía","Hombres","De 20 a 24 años","2019","238.83"
"Andalucía","Hombres","De 25 a 29 años","2019","229.14"
"Andalucía","Hombres","De 30 a 34 años","2019","159.65"
"Andalucía","Hombres","De 35 a 39 años","2019","105.73"
"Andalucía","Hombres","De 40 a 44 años","2019","79.36"
"Andalucía","Hombres","De 45 a 49 años","2019","75.44"
"Andalucía","Hombres","De 50 a 54 años","2019","82.10"
"Andalucía","Hombres","De 55 a 59 años","2019","95.38"
"Andalucía","Hombres","De 60 a 64 años","2019","114.67"
"Andalucía","Hombres","De 65 a 69 años","2019","107.80"
"Andalucía","Hombres","De 70 a 74 años","2019","70.41"
"Andalucía","Hombres","75 y más años","2019","41.58"
"Andalucía","Mujeres","De 10 a 14 años","2019","135.77"
"Andalucía","Mujeres","De 15 a 19 años","2019","169.20"
"Andalucía","Mujeres","De 20 a 24 años","2019","225.25"
"Andalucía","Mujeres","De 25 a 29 años","2019","206.11"
"Andalucía","Mujeres","De 30 a 34 años","2019","139.81"
"Andalucía","Mujeres","De 35 a 39 años","2019","108.82"
"Andalucía","Mujeres","De 40 a 44 años","2019","91.96"
"Andalucía","Mujeres","De 45 a 49 años","2019","94.59"
"Andalucía","Mujeres","De 50 a 54 años","2019","99.45"
"Andalucía","Mujeres","De 55 a 59 años","2019","110.82"
"Andalucía","Mujeres","De 60 a 64 años","2019","116.69"
"Andalucía","Mujeres","De 65 a 69 años","2019","102.54"
"Andalucía","Mujeres","De 70 a 74 años","2019","68.82"
"Andalucía","Mujeres","75 y más años","2019","47.46"
"Aragón","Hombres","De 10 a 14 años","2019","116.40"
"Aragón","Hombres","De 15 a 19 años","2019","216.49"
"Aragón","Hombres","De 20 a 24 años","2019","195.34"
"Aragón","Hombres","De 25 a 29 años","2019","203.89"
"Aragón","Hombres","De 30 a 34 años","2019","148.54"
"Aragón","Hombres","De 35 a 39 años","2019","91.33"
"Aragón","Hombres","De 40 a 44 años","2019","59.30"
"Aragón","Hombres","De 45 a 49 años","2019","51.00"
"Aragón","Hombres","De 50 a 54 años","2019","47.35"
"Aragón","Hombres","De 55 a 59 años","2019","47.12"
"Aragón","Hombres","De 60 a 64 años","2019","42.64"
"Aragón","Hombres","De 65 a 69 años","2019","68.32"
"Aragón","Hombres","De 70 a 74 años","2019","126.09"
"Aragón","Hombres","75 y más años","2019","107.06"
"Aragón","Mujeres","De 10 a 14 años","2019","121.38"
"Aragón","Mujeres","De 15 a 19 años","2019","172.76"
"Aragón","Mujeres","De 20 a 24 años","2019","213.24"
"Aragón","Mujeres","De 25 a 29 años","2019","172.66"
"Aragón","Mujeres","De 30 a 34 años","2019","114.61"
"Aragón","Mujeres","De 35 a 39 años","2019","84.94"
"Aragón","Mujeres","De 40 a 44 años","2019","75.23"
"Aragón","Mujeres","De 45 a 49 años","2019","71.89"
"Aragón","Mujeres","De 50 a 54 años","2019","72.51"
"Aragón","Mujeres","De 55 a 59 años","2019","70.92"
"Aragón","Mujeres","De 60 a 64 años","2019","83.45"
"Aragón","Mujeres","De 65 a 69 años","2019","116.57"
"Aragón","Mujeres","De 70 a 74 años","2019","133.97"
"Aragón","Mujeres","75 y más años","2019","136.23"
"Asturias","Hombres","De 10 a 14 años","2019","175.56"
"Asturias","Hombres","De 15 a 19 años","2019","251.08"
"Asturias","Hombres","De 20 a 24 años","2019","241.09"
"Asturias","Hombres","De 25 a 29 años","2019","267.81"
"Asturias","Hombres","De 30 a 34 años","2019","178.92"
"Asturias","Hombres","De 35 a 39 años","2019","119.66"
"Asturias","Hombres","De 40 a 44 años","2019","97.10"
"Asturias","Hombres","De 45 a 49 años","2019","95.13"
"Asturias","Hombres","De 50 a 54 años","2019","96.20"
"Asturias","Hombres","De 55 a 59 años","2019","92.82"
"Asturias","Hombres","De 60 a 64 años","2019","89.43"
"Asturias","Hombres","De 65 a 69 años","2019","116.22"
"Asturias","Hombres","De 70 a 74 años","2019","119.34"
"Asturias","Hombres","75 y más años","2019","80.91"
"Asturias","Mujeres","De 10 a 14 años","2019","183.73"
"Asturias","Mujeres","De 15 a 19 años","2019","246.12"
"Asturias","Mujeres","De 20 a 24 años","2019","284.91"
"Asturias","Mujeres","De 25 a 29 años","2019","225.07"
"Asturias","Mujeres","De 30 a 34 años","2019","143.52"
"Asturias","Mujeres","De 35 a 39 años","2019","108.79"
"Asturias","Mujeres","De 40 a 44 años","2019","96.26"
"Asturias","Mujeres","De 45 a 49 años","2019","107.58"
"Asturias","Mujeres","De 50 a 54 años","2019","117.61"
"Asturias","Mujeres","De 55 a 59 años","2019","118.56"
"Asturias","Mujeres","De 60 a 64 años","2019","129.07"
"Asturias","Mujeres","De 65 a 69 años","2019","120.39"
"Asturias","Mujeres","De 70 a 74 años","2019","119.30"
"Asturias","Mujeres","75 y más años","2019","111.11"
"Balears","Hombres","De 10 a 14 años","2019","114.52"
"Balears","Hombres","De 15 a 19 años","2019","176.68"
"Balears","Hombres","De 20 a 24 años","2019","217.90"
"Balears","Hombres","De 25 a 29 años","2019","203.63"
"Balears","Hombres","De 30 a 34 años","2019","147.40"
"Balears","Hombres","De 35 a 39 años","2019","88.73"
"Balears","Hombres","De 40 a 44 años","2019","68.94"
"Balears","Hombres","De 45 a 49 años","2019","66.75"
"Balears","Hombres","De 50 a 54 años","2019","65.38"
"Balears","Hombres","De 55 a 59 años","2019","66.08"
"Balears","Hombres","De 60 a 64 años","2019","69.05"
"Balears","Hombres","De 65 a 69 años","2019","76.16"
"Balears","Hombres","De 70 a 74 años","2019","51.24"
"Balears","Hombres","75 y más años","2019","39.05"
"Balears","Mujeres","De 10 a 14 años","2019","107.27"
"Balears","Mujeres","De 15 a 19 años","2019","167.58"
"Balears","Mujeres","De 20 a 24 años","2019","247.39"
"Balears","Mujeres","De 25 a 29 años","2019","195.11"
"Balears","Mujeres","De 30 a 34 años","2019","123.38"
"Balears","Mujeres","De 35 a 39 años","2019","93.70"
"Balears","Mujeres","De 40 a 44 años","2019","79.42"
"Balears","Mujeres","De 45 a 49 años","2019","77.00"
"Balears","Mujeres","De 50 a 54 años","2019","79.19"
"Balears","Mujeres","De 55 a 59 años","2019","73.32"
"Balears","Mujeres","De 60 a 64 años","2019","76.39"
"Balears","Mujeres","De 65 a 69 años","2019","75.57"
"Balears","Mujeres","De 70 a 74 años","2019","59.42"
"Balears","Mujeres","75 y más años","2019","48.59"
"Canarias","Hombres","De 10 a 14 años","2019","160.76"
"Canarias","Hombres","De 15 a 19 años","2019","227.04"
"Canarias","Hombres","De 20 a 24 años","2019","266.21"
"Canarias","Hombres","De 25 a 29 años","2019","195.09"
"Canarias","Hombres","De 30 a 34 años","2019","158.08"
"Canarias","Hombres","De 35 a 39 años","2019","113.95"
"Canarias","Hombres","De 40 a 44 años","2019","91.32"
"Canarias","Hombres","De 45 a 49 años","2019","89.85"
"Canarias","Hombres","De 50 a 54 años","2019","90.94"
"Canarias","Hombres","De 55 a 59 años","2019","102.10"
"Canarias","Hombres","De 60 a 64 años","2019","113.09"
"Canarias","Hombres","De 65 a 69 años","2019","98.54"
"Canarias","Hombres","De 70 a 74 años","2019","68.67"
"Canarias","Hombres","75 y más años","2019","49.29"
"Canarias","Mujeres","De 10 a 14 años","2019","168.07"
"Canarias","Mujeres","De 15 a 19 años","2019","223.00"
"Canarias","Mujeres","De 20 a 24 años","2019","304.62"
"Canarias","Mujeres","De 25 a 29 años","2019","186.81"
"Canarias","Mujeres","De 30 a 34 años","2019","134.34"
"Canarias","Mujeres","De 35 a 39 años","2019","112.45"
"Canarias","Mujeres","De 40 a 44 años","2019","103.99"
"Canarias","Mujeres","De 45 a 49 años","2019","105.15"
"Canarias","Mujeres","De 50 a 54 años","2019","114.71"
"Canarias","Mujeres","De 55 a 59 años","2019","115.80"
"Canarias","Mujeres","De 60 a 64 años","2019","111.44"
"Canarias","Mujeres","De 65 a 69 años","2019","101.03"
"Canarias","Mujeres","De 70 a 74 años","2019","75.24"
"Canarias","Mujeres","75 y más años","2019","64.77"
"Cantabria","Hombres","De 10 a 14 años","2019","157.69"
"Cantabria","Hombres","De 15 a 19 años","2019","301.59"
"Cantabria","Hombres","De 20 a 24 años","2019","256.49"
"Cantabria","Hombres","De 25 a 29 años","2019","206.92"
"Cantabria","Hombres","De 30 a 34 años","2019","157.53"
"Cantabria","Hombres","De 35 a 39 años","2019","99.56"
"Cantabria","Hombres","De 40 a 44 años","2019","80.84"
"Cantabria","Hombres","De 45 a 49 años","2019","74.88"
"Cantabria","Hombres","De 50 a 54 años","2019","79.07"
"Cantabria","Hombres","De 55 a 59 años","2019","73.04"
"Cantabria","Hombres","De 60 a 64 años","2019","56.91"
"Cantabria","Hombres","De 65 a 69 años","2019","139.71"
"Cantabria","Hombres","De 70 a 74 años","2019","137.93"
"Cantabria","Hombres","75 y más años","2019","82.19"
"Cantabria","Mujeres","De 10 a 14 años","2019","155.99"
"Cantabria","Mujeres","De 15 a 19 años","2019","250.00"
"Cantabria","Mujeres","De 20 a 24 años","2019","230.20"
"Cantabria","Mujeres","De 25 a 29 años","2019","207.82"
"Cantabria","Mujeres","De 30 a 34 años","2019","140.37"
"Cantabria","Mujeres","De 35 a 39 años","2019","95.07"
"Cantabria","Mujeres","De 40 a 44 años","2019","104.48"
"Cantabria","Mujeres","De 45 a 49 años","2019","102.43"
"Cantabria","Mujeres","De 50 a 54 años","2019","103.27"
"Cantabria","Mujeres","De 55 a 59 años","2019","114.15"
"Cantabria","Mujeres","De 60 a 64 años","2019","102.21"
"Cantabria","Mujeres","De 65 a 69 años","2019","134.86"
"Cantabria","Mujeres","De 70 a 74 años","2019","112.15"
"Cantabria","Mujeres","75 y más años","2019","78.62"
"Castilla y León","Hombres","De 10 a 14 años","2019","145.11"
"Castilla y León","Hombres","De 15 a 19 años","2019","205.75"
"Castilla y León","Hombres","De 20 a 24 años","2019","219.86"
"Castilla y León","Hombres","De 25 a 29 años","2019","206.84"
"Castilla y León","Hombres","De 30 a 34 años","2019","150.93"
"Castilla y León","Hombres","De 35 a 39 años","2019","105.06"
"Castilla y León","Hombres","De 40 a 44 años","2019","73.67"
"Castilla y León","Hombres","De 45 a 49 años","2019","76.41"
"Castilla y León","Hombres","De 50 a 54 años","2019","68.11"
"Castilla y León","Hombres","De 55 a 59 años","2019","57.08"
"Castilla y León","Hombres","De 60 a 64 años","2019","52.34"
"Castilla y León","Hombres","De 65 a 69 años","2019","59.98"
"Castilla y León","Hombres","De 70 a 74 años","2019","105.07"
"Castilla y León","Hombres","75 y más años","2019","102.56"
"Castilla y León","Mujeres","De 10 a 14 años","2019","145.91"
"Castilla y León","Mujeres","De 15 a 19 años","2019","194.08"
"Castilla y León","Mujeres","De 20 a 24 años","2019","246.98"
"Castilla y León","Mujeres","De 25 a 29 años","2019","187.48"
"Castilla y León","Mujeres","De 30 a 34 años","2019","128.95"
"Castilla y León","Mujeres","De 35 a 39 años","2019","106.49"
"Castilla y León","Mujeres","De 40 a 44 años","2019","91.62"
"Castilla y León","Mujeres","De 45 a 49 años","2019","92.68"
"Castilla y León","Mujeres","De 50 a 54 años","2019","92.45"
"Castilla y León","Mujeres","De 55 a 59 años","2019","92.13"
"Castilla y León","Mujeres","De 60 a 64 años","2019","84.44"
"Castilla y León","Mujeres","De 65 a 69 años","2019","102.78"
"Castilla y León","Mujeres","De 70 a 74 años","2019","108.15"
"Castilla y León","Mujeres","75 y más años","2019","116.93"
"Castilla - La Mancha","Hombres","De 10 a 14 años","2019","123.86"
"Castilla - La Mancha","Hombres","De 15 a 19 años","2019","199.56"
"Castilla - La Mancha","Hombres","De 20 a 24 años","2019","220.04"
"Castilla - La Mancha","Hombres","De 25 a 29 años","2019","215.34"
"Castilla - La Mancha","Hombres","De 30 a 34 años","2019","133.97"
"Castilla - La Mancha","Hombres","De 35 a 39 años","2019","88.29"
"Castilla - La Mancha","Hombres","De 40 a 44 años","2019","64.80"
"Castilla - La Mancha","Hombres","De 45 a 49 años","2019","55.87"
"Castilla - La Mancha","Hombres","De 50 a 54 años","2019","49.54"
"Castilla - La Mancha","Hombres","De 55 a 59 años","2019","63.85"
"Castilla - La Mancha","Hombres","De 60 a 64 años","2019","67.49"
"Castilla - La Mancha","Hombres","De 65 a 69 años","2019","84.87"
"Castilla - La Mancha","Hombres","De 70 a 74 años","2019","99.44"
"Castilla - La Mancha","Hombres","75 y más años","2019","136.02"
"Castilla - La Mancha","Mujeres","De 10 a 14 años","2019","110.33"
"Castilla - La Mancha","Mujeres","De 15 a 19 años","2019","172.82"
"Castilla - La Mancha","Mujeres","De 20 a 24 años","2019","208.80"
"Castilla - La Mancha","Mujeres","De 25 a 29 años","2019","175.98"
"Castilla - La Mancha","Mujeres","De 30 a 34 años","2019","112.38"
"Castilla - La Mancha","Mujeres","De 35 a 39 años","2019","89.94"
"Castilla - La Mancha","Mujeres","De 40 a 44 años","2019","78.79"
"Castilla - La Mancha","Mujeres","De 45 a 49 años","2019","83.33"
"Castilla - La Mancha","Mujeres","De 50 a 54 años","2019","78.21"
"Castilla - La Mancha","Mujeres","De 55 a 59 años","2019","105.46"
"Castilla - La Mancha","Mujeres","De 60 a 64 años","2019","96.18"
"Castilla - La Mancha","Mujeres","De 65 a 69 años","2019","133.65"
"Castilla - La Mancha","Mujeres","De 70 a 74 años","2019","172.06"
"Castilla - La Mancha","Mujeres","75 y más años","2019","148.89"
"Cataluña","Hombres","De 10 a 14 años","2019","130.21"
"Cataluña","Hombres","De 15 a 19 años","2019","251.20"
"Cataluña","Hombres","De 20 a 24 años","2019","281.16"
"Cataluña","Hombres","De 25 a 29 años","2019","251.84"
"Cataluña","Hombres","De 30 a 34 años","2019","175.79"
"Cataluña","Hombres","De 35 a 39 años","2019","105.79"
"Cataluña","Hombres","De 40 a 44 años","2019","73.76"
"Cataluña","Hombres","De 45 a 49 años","2019","64.21"
"Cataluña","Hombres","De 50 a 54 años","2019","58.66"
"Cataluña","Hombres","De 55 a 59 años","2019","64.35"
"Cataluña","Hombres","De 60 a 64 años","2019","75.27"
"Cataluña","Hombres","De 65 a 69 años","2019","101.43"
"Cataluña","Hombres","De 70 a 74 años","2019","97.77"
"Cataluña","Hombres","75 y más años","2019","84.09"
"Cataluña","Mujeres","De 10 a 14 años","2019","126.65"
"Cataluña","Mujeres","De 15 a 19 años","2019","199.95"
"Cataluña","Mujeres","De 20 a 24 años","2019","270.32"
"Cataluña","Mujeres","De 25 a 29 años","2019","218.74"
"Cataluña","Mujeres","De 30 a 34 años","2019","136.85"
"Cataluña","Mujeres","De 35 a 39 años","2019","97.58"
"Cataluña","Mujeres","De 40 a 44 años","2019","83.32"
"Cataluña","Mujeres","De 45 a 49 años","2019","78.46"
"Cataluña","Mujeres","De 50 a 54 años","2019","81.93"
"Cataluña","Mujeres","De 55 a 59 años","2019","94.91"
"Cataluña","Mujeres","De 60 a 64 años","2019","114.80"
"Cataluña","Mujeres","De 65 a 69 años","2019","135.35"
"Cataluña","Mujeres","De 70 a 74 años","2019","124.85"
"Cataluña","Mujeres","75 y más años","2019","98.00"
"Comunitat Valenciana","Hombres","De 10 a 14 años","2019","144.66"
"Comunitat Valenciana","Hombres","De 15 a 19 años","2019","200.52"
"Comunitat Valenciana","Hombres","De 20 a 24 años","2019","219.64"
"Comunitat Valenciana","Hombres","De 25 a 29 años","2019","220.97"
"Comunitat Valenciana","Hombres","De 30 a 34 años","2019","166.46"
"Comunitat Valenciana","Hombres","De 35 a 39 años","2019","111.64"
"Comunitat Valenciana","Hombres","De 40 a 44 años","2019","85.11"
"Comunitat Valenciana","Hombres","De 45 a 49 años","2019","83.80"
"Comunitat Valenciana","Hombres","De 50 a 54 años","2019","90.15"
"Comunitat Valenciana","Hombres","De 55 a 59 años","2019","102.86"
"Comunitat Valenciana","Hombres","De 60 a 64 años","2019","122.41"
"Comunitat Valenciana","Hombres","De 65 a 69 años","2019","123.62"
"Comunitat Valenciana","Hombres","De 70 a 74 años","2019","73.35"
"Comunitat Valenciana","Hombres","75 y más años","2019","36.71"
"Comunitat Valenciana","Mujeres","De 10 a 14 años","2019","134.61"
"Comunitat Valenciana","Mujeres","De 15 a 19 años","2019","180.54"
"Comunitat Valenciana","Mujeres","De 20 a 24 años","2019","215.42"
"Comunitat Valenciana","Mujeres","De 25 a 29 años","2019","192.16"
"Comunitat Valenciana","Mujeres","De 30 a 34 años","2019","138.97"
"Comunitat Valenciana","Mujeres","De 35 a 39 años","2019","108.69"
"Comunitat Valenciana","Mujeres","De 40 a 44 años","2019","96.79"
"Comunitat Valenciana","Mujeres","De 45 a 49 años","2019","100.78"
"Comunitat Valenciana","Mujeres","De 50 a 54 años","2019","105.84"
